date,score,level,missing_count,vix,vix_term_structure,vvix,skew,yield_curve_10y2y,yield_curve_10y3m,hy_oas,ig_oas,sofr_iorb,fra_ois,usdjpy,dxy_broad,jp_10y,walcl,on_rrp,tga,china_fx_reserves,usdcny,china_10y,vix_fred,ted_spread
2020-03-31,66.25,RED,10,,,,,0.47,0.59,,,,0.1,107.53,122.5301,,5254278.0,284.908,390252.0,,7.0808,,53.54,1.34
2020-04-01,78.75,RED,8,,,,,0.39,0.53,,,,0.08,107.05,123.7933,-0.04,5811607.0,207.828,429267.0,3111307.019946738,7.0989,,57.06,1.35
2020-04-02,78.75,RED,8,,,,,0.4,0.54,,,,0.08,107.85,123.5916,-0.04,5811607.0,182.627,429267.0,3111307.019946738,7.0857,,50.91,1.28
2020-04-03,78.75,RED,8,,,,,0.39,0.52,,,,0.09000000000000001,108.53,124.4152,-0.04,5811607.0,148.117,429267.0,3111307.019946738,7.0908,,46.8,1.29
2020-04-04,78.75,RED,8,,,,,0.39,0.52,,,,0.09000000000000001,108.53,124.4152,-0.04,5811607.0,148.117,429267.0,3111307.019946738,7.0908,,46.8,1.29
2020-04-05,78.75,RED,8,,,,,0.39,0.52,,,,0.09000000000000001,108.53,124.4152,-0.04,5811607.0,148.117,429267.0,3111307.019946738,7.0908,,46.8,1.29
2020-04-06,78.75,RED,8,,,,,0.4,0.52,,,,0.13999999999999999,109.11,124.16,-0.04,5811607.0,144.294,429267.0,3111307.019946738,7.0895,,45.24,1.2
2020-04-07,78.75,RED,8,,,,,0.47,0.61,,,,0.13,108.97,123.0956,-0.04,5811607.0,88.36,429267.0,3111307.019946738,7.0448,,46.7,1.18
2020-04-08,66.25,RED,8,,,,,0.5,0.55,,,,0.21,108.7,123.2216,-0.04,6083141.0,53.483,698578.0,3111307.019946738,7.0649,,43.35,1.09
2020-04-09,70.0,RED,8,,,,,0.5,0.48,,,,0.24,108.38,122.476,-0.04,6083141.0,5.525,698578.0,3111307.019946738,7.0428,,41.67,0.97
2020-04-10,70.0,RED,8,,,,,0.5,0.48,,,,0.24,108.39,122.1592,-0.04,6083141.0,5.525,698578.0,3111307.019946738,7.0341,,41.67,0.97
2020-04-11,70.0,RED,8,,,,,0.5,0.48,,,,0.24,108.39,122.1592,-0.04,6083141.0,5.525,698578.0,3111307.019946738,7.0341,,41.67,0.97
2020-04-12,57.5,YELLOW,10,,,,,0.5,0.48,,,,0.24,108.39,122.1592,,6083141.0,5.525,698578.0,,7.0341,,41.67,0.97
2020-04-13,45.0,YELLOW,10,,,,,0.51,0.5,,,,0.24000000000000002,107.59,122.5203,,6083141.0,6.1,698578.0,,7.0501,,41.17,0.97
2020-04-14,45.0,YELLOW,10,,,,,0.53,0.56,,,,0.14,107.08,122.1121,,6083141.0,9.9,698578.0,,7.0479,,37.76,0.98
2020-04-15,57.5,YELLOW,10,,,,,0.43,0.49,,,,0.11000000000000001,107.42,123.0752,,6367887.0,3.15,889815.0,,7.0664,,40.84,0.99
2020-04-16,57.5,YELLOW,10,,,,,0.41,0.47,,,,0.11000000000000001,107.72,123.4615,,6367887.0,1.525,889815.0,,7.0778,,40.11,1.0
2020-04-17,57.5,YELLOW,10,,,,,0.45,0.53,,,,0.09,107.52,122.871,,6367887.0,1.726,889815.0,,7.0711,,38.15,0.99
2020-04-18,57.5,YELLOW,10,,,,,0.45,0.53,,,,0.09,107.52,122.871,,6367887.0,1.726,889815.0,,7.0711,,38.15,0.99
2020-04-19,57.5,YELLOW,10,,,,,0.45,0.53,,,,0.09,107.52,122.871,,6367887.0,1.726,889815.0,,7.0711,,38.15,0.99
2020-04-20,57.5,YELLOW,10,,,,,0.43,0.51,,,,0.09999999999999999,107.69,123.1033,,6367887.0,31.0,889815.0,,7.0721,,43.83,0.98
2020-04-21,57.5,YELLOW,10,,,,,0.38,0.47,,,,0.1,107.69,123.9116,,6367887.0,12.528,889815.0,,7.0914,,45.41,0.93
2020-04-22,57.5,YELLOW,10,,,,,0.41,0.51,,,,0.11,107.81,123.9256,,6573136.0,10.825,901331.0,,7.0831,,41.98,0.9
2020-04-23,57.5,YELLOW,10,,,,,0.39,0.5,,,,0.1,107.65,123.7542,,6573136.0,1.45,901331.0,,7.0654,,41.38,0.88
2020-04-24,57.5,YELLOW,10,,,,,0.38,0.48,,,,0.09,107.44,124.1615,,6573136.0,1.5,901331.0,,7.0813,,35.93,0.77
2020-04-25,57.5,YELLOW,10,,,,,0.38,0.48,,,,0.09,107.44,124.1615,,6573136.0,1.5,901331.0,,7.0813,,35.93,0.77
2020-04-26,57.5,YELLOW,10,,,,,0.38,0.48,,,,0.09,107.44,124.1615,,6573136.0,1.5,901331.0,,7.0813,,35.93,0.77
2020-04-27,57.5,YELLOW,10,,,,,0.43,0.55,,,,0.09,107.22,123.8843,,6573136.0,16.476,901331.0,,7.0848,,33.29,0.72
2020-04-28,57.5,YELLOW,10,,,,,0.42,0.51,,,,0.1,106.83,123.3693,,6573136.0,7.131,901331.0,,7.0776,,33.57,0.65
2020-04-29,57.5,YELLOW,10,,,,,0.43,0.53,,,,0.09000000000000001,106.67,122.7782,,6655929.0,1.45,997507.0,,7.0755,,31.23,0.59
2020-04-30,48.75,YELLOW,10,,,,,0.44,0.55,,,,0.049999999999999996,106.94,122.327,,6655929.0,1.775,997507.0,,7.0622,,34.15,0.47
2020-05-01,61.25,RED,8,,,,,0.44,0.52,,,,0.09,106.76,123.1492,0.0,6655929.0,0.251,997507.0,3121640.261058128,7.0622,,37.19,0.42
2020-05-02,61.25,RED,8,,,,,0.44,0.52,,,,0.09,106.76,123.1492,0.0,6655929.0,0.251,997507.0,3121640.261058128,7.0622,,37.19,0.42
2020-05-03,61.25,RED,8,,,,,0.44,0.52,,,,0.09,106.76,123.1492,0.0,6655929.0,0.251,997507.0,3121640.261058128,7.0622,,37.19,0.42
2020-05-04,61.25,RED,8,,,,,0.45,0.51,,,,0.08,106.82,123.2117,0.0,6655929.0,4.85,997507.0,3121640.261058128,7.0622,,35.97,0.37
2020-05-05,61.25,RED,8,,,,,0.47,0.53,,,,0.08,106.52,122.803,0.0,6655929.0,1.925,997507.0,3121640.261058128,7.0622,,33.61,0.34
2020-05-06,48.75,YELLOW,8,,,,,0.55,0.6,,,,0.06999999999999999,106.07,123.609,0.0,6721420.0,1.175,1127490.0,3121640.261058128,7.1031,,34.12,0.33
2020-05-07,48.75,YELLOW,8,,,,,0.5,0.52,,,,0.06,106.36,123.1249,0.0,6721420.0,0.982,1127490.0,3121640.261058128,7.0825,,31.44,0.32
2020-05-08,41.25,YELLOW,8,,,,,0.53,0.57,,,,0.06,106.5,122.5379,0.0,6721420.0,0.68,1127490.0,3121640.261058128,7.0732,,27.98,0.32
2020-05-09,41.25,YELLOW,8,,,,,0.53,0.57,,,,0.06,106.5,122.5379,0.0,6721420.0,0.68,1127490.0,3121640.261058128,7.0732,,27.98,0.32
2020-05-10,41.25,YELLOW,8,,,,,0.53,0.57,,,,0.06,106.5,122.5379,0.0,6721420.0,0.68,1127490.0,3121640.261058128,7.0732,,27.98,0.32
2020-05-11,41.25,YELLOW,8,,,,,0.56,0.61,,,,0.06,107.7,123.2333,0.0,6721420.0,0.123,1127490.0,3121640.261058128,7.0972,,27.57,0.31
2020-05-12,36.25,YELLOW,10,,,,,0.52,0.56,,,,0.07,107.33,123.0592,,6721420.0,0.825,1127490.0,,7.0816,,33.04,0.29
2020-05-13,48.75,YELLOW,10,,,,,0.48,0.51,,,,0.09,106.92,123.5408,,6934227.0,13.825,1177494.0,,7.0911,,35.28,0.26
2020-05-14,48.75,YELLOW,10,,,,,0.47,0.51,,,,0.09999999999999999,107.09,123.6429,,6934227.0,0.133,1177494.0,,7.0935,,32.61,0.27
2020-05-15,55.0,YELLOW,10,,,,,0.48,0.52,,,,0.06999999999999999,107.27,123.5991,,6934227.0,1.15,1177494.0,,7.1013,,31.89,0.26
2020-05-16,55.0,YELLOW,10,,,,,0.48,0.52,,,,0.06999999999999999,107.27,123.5991,,6934227.0,1.15,1177494.0,,7.1013,,31.89,0.26
2020-05-17,55.0,YELLOW,10,,,,,0.48,0.52,,,,0.06999999999999999,107.27,123.5991,,6934227.0,1.15,1177494.0,,7.1013,,31.89,0.26
2020-05-18,35.0,YELLOW,10,,,,,0.55,0.6,,,,0.09,107.25,122.7968,,6934227.0,0.578,1177494.0,,7.1086,,29.3,0.25
2020-05-19,36.25,YELLOW,10,,,,,0.53,0.57,,,,0.09,107.89,122.5655,,6934227.0,0.09,1177494.0,,7.098,,30.53,0.24
2020-05-20,37.5,YELLOW,10,,,,,0.52,0.56,,,,0.11,107.46,122.1007,,7037258.0,9.726,1194410.0,,7.0928,,27.99,0.24
2020-05-21,35.0,YELLOW,10,,,,,0.51,0.56,,,,0.09999999999999999,107.69,122.0914,,7037258.0,0.003,1194410.0,,7.1138,,29.53,0.24
2020-05-22,47.5,YELLOW,10,,,,,0.49,0.54,,,,0.07999999999999999,107.5,122.3211,,7037258.0,0.001,1194410.0,,7.1269,,28.16,0.25
2020-05-23,47.5,YELLOW,10,,,,,0.49,0.54,,,,0.07999999999999999,107.5,122.3211,,7037258.0,0.001,1194410.0,,7.1269,,28.16,0.25
2020-05-24,47.5,YELLOW,10,,,,,0.49,0.54,,,,0.07999999999999999,107.5,122.3211,,7037258.0,0.001,1194410.0,,7.1269,,28.16,0.25
2020-05-25,47.5,YELLOW,10,,,,,0.49,0.54,,,,0.07999999999999999,107.5,122.3211,,7037258.0,0.001,1194410.0,,7.1269,,28.16,0.25
2020-05-26,35.0,YELLOW,10,,,,,0.51,0.55,,,,0.08000000000000002,107.64,121.3864,,7037258.0,0.001,1194410.0,,7.134,,28.01,0.23
2020-05-27,47.5,YELLOW,10,,,,,0.49,0.53,,,,0.09,107.79,121.5677,,7097316.0,4.326,1310491.0,,7.1681,,27.62,0.21
2020-05-28,35.0,YELLOW,10,,,,,0.53,0.55,,,,0.09,107.67,121.0138,,7097316.0,0.0,1310491.0,,7.1447,,28.59,0.2
2020-05-29,47.5,YELLOW,10,,,,,0.49,0.51,,,,0.08000000000000002,107.77,120.9458,,7097316.0,1.325,1310491.0,,7.1348,,27.51,0.2
2020-05-30,47.5,YELLOW,10,,,,,0.49,0.51,,,,0.08000000000000002,107.77,120.9458,,7097316.0,1.325,1310491.0,,7.1348,,27.51,0.2
2020-05-31,47.5,YELLOW,10,,,,,0.49,0.51,,,,0.08000000000000002,107.77,120.9458,,7097316.0,1.325,1310491.0,,7.1348,,27.51,0.2
2020-06-01,41.25,YELLOW,8,,,,,0.52,0.52,,,,0.08000000000000002,107.56,120.2686,0.03,7097316.0,0.0,1310491.0,3132890.94428708,7.1263,,28.23,0.2
2020-06-02,41.25,YELLOW,8,,,,,0.51,0.53,,,,0.07999999999999999,108.6,119.6854,0.03,7097316.0,2.013,1310491.0,3132890.94428708,7.0992,,26.84,0.18
2020-06-03,41.25,YELLOW,8,,,,,0.58,0.61,,,,0.1,108.88,119.2556,0.03,7165217.0,0.013,1434823.0,3132890.94428708,7.1115,,25.66,0.17
2020-06-04,41.25,YELLOW,8,,,,,0.63,0.67,,,,0.07999999999999999,109.0,119.3014,0.03,7165217.0,0.0,1434823.0,3132890.94428708,7.1075,,25.81,0.17
2020-06-05,41.25,YELLOW,8,,,,,0.69,0.76,,,,0.07999999999999999,109.68,118.8138,0.03,7165217.0,0.0,1434823.0,3132890.94428708,7.0808,,24.52,0.16
2020-06-06,41.25,YELLOW,8,,,,,0.69,0.76,,,,0.07999999999999999,109.68,118.8138,0.03,7165217.0,0.0,1434823.0,3132890.94428708,7.0808,,24.52,0.16
2020-06-07,41.25,YELLOW,8,,,,,0.69,0.76,,,,0.07999999999999999,109.68,118.8138,0.03,7165217.0,0.0,1434823.0,3132890.94428708,7.0808,,24.52,0.16
2020-06-08,41.25,YELLOW,8,,,,,0.66,0.71,,,,0.1,108.46,118.6621,0.03,7165217.0,0.0,1434823.0,3132890.94428708,7.07,,25.81,0.14
2020-06-09,50.0,YELLOW,8,,,,,0.64,0.65,,,,0.11,107.66,118.5893,0.03,7165217.0,1.252,1434823.0,3132890.94428708,7.0765,,27.57,0.12
2020-06-10,41.25,YELLOW,8,,,,,0.58,0.58,,,,0.1,107.25,118.5231,0.03,7168936.0,0.012,1506558.0,3132890.94428708,7.0599,,27.57,0.15
2020-06-11,61.25,RED,8,,,,,0.47,0.49,,,,0.09000000000000001,106.67,119.2347,0.03,7168936.0,0.375,1506558.0,3132890.94428708,7.064,,40.79,0.14
2020-06-12,36.25,YELLOW,10,,,,,0.52,0.55,,,,0.08,107.36,119.6645,,7168936.0,0.0,1506558.0,,7.0825,,36.09,0.16
2020-06-13,36.25,YELLOW,10,,,,,0.52,0.55,,,,0.08,107.36,119.6645,,7168936.0,0.0,1506558.0,,7.0825,,36.09,0.16
2020-06-14,36.25,YELLOW,10,,,,,0.52,0.55,,,,0.08,107.36,119.6645,,7168936.0,0.0,1506558.0,,7.0825,,36.09,0.16
2020-06-15,36.25,YELLOW,10,,,,,0.52,0.53,,,,0.09,107.33,119.9539,,7168936.0,0.003,1506558.0,,7.0887,,34.4,0.12
2020-06-16,36.25,YELLOW,10,,,,,0.54,0.58,,,,0.08000000000000002,107.35,119.567,,7168936.0,4.0,1506558.0,,7.0854,,33.67,0.14
2020-06-17,36.25,YELLOW,10,,,,,0.55,0.57,,,,0.08000000000000002,107.26,119.9105,,7094690.0,0.001,1560850.0,,7.084,,33.47,0.15
2020-06-18,36.25,YELLOW,10,,,,,0.52,0.55,,,,0.07,106.78,120.2173,,7094690.0,0.001,1560850.0,,7.0869,,32.94,0.15
2020-06-19,36.25,YELLOW,10,,,,,0.51,0.55,,,,0.06,106.89,120.2186,,7094690.0,0.001,1560850.0,,7.0707,,35.12,0.16
2020-06-20,36.25,YELLOW,10,,,,,0.51,0.55,,,,0.06,106.89,120.2186,,7094690.0,0.001,1560850.0,,7.0707,,35.12,0.16
2020-06-21,36.25,YELLOW,10,,,,,0.51,0.55,,,,0.06,106.89,120.2186,,7094690.0,0.001,1560850.0,,7.0707,,35.12,0.16
2020-06-22,36.25,YELLOW,10,,,,,0.52,0.55,,,,0.08,106.84,119.7532,,7094690.0,0.01,1560850.0,,7.0678,,31.77,0.14
2020-06-23,36.25,YELLOW,10,,,,,0.54,0.56,,,,0.09,106.44,119.3285,,7094690.0,0.011,1560850.0,,7.0575,,31.37,0.14
2020-06-24,36.25,YELLOW,10,,,,,0.5,0.54,,,,0.06999999999999999,106.83,119.9744,,7082302.0,0.001,1623942.0,,7.077,,33.84,0.13
2020-06-25,36.25,YELLOW,10,,,,,0.51,0.52,,,,0.07,107.21,120.2997,,7082302.0,0.001,1623942.0,,7.0768,,32.22,0.15
2020-06-26,48.75,YELLOW,10,,,,,0.47,0.5,,,,0.06000000000000001,107.19,120.533,,7082302.0,0.2,1623942.0,,7.0768,,34.73,0.17
2020-06-27,48.75,YELLOW,10,,,,,0.47,0.5,,,,0.06000000000000001,107.19,120.533,,7082302.0,0.2,1623942.0,,7.0768,,34.73,0.17
2020-06-28,48.75,YELLOW,10,,,,,0.47,0.5,,,,0.06000000000000001,107.19,120.533,,7082302.0,0.2,1623942.0,,7.0768,,34.73,0.17
2020-06-29,48.75,YELLOW,10,,,,,0.48,0.5,,,,0.06000000000000001,107.71,120.6658,,7082302.0,0.25,1623942.0,,7.0794,,31.78,0.16
2020-06-30,36.25,YELLOW,10,,,,,0.5,0.5,,,,0.06,107.77,120.4649,,7082302.0,0.95,1623942.0,,7.0651,,30.43,0.14
2020-07-01,41.25,YELLOW,8,,,,,0.52,0.55,,,,0.030000000000000013,107.5,120.0808,0.01,7009040.0,0.002,1657620.0,3175529.57847756,7.0703,,28.62,0.16
2020-07-02,41.25,YELLOW,8,,,,,0.52,0.54,,,,0.030000000000000013,107.55,119.8555,0.01,7009040.0,0.0,1657620.0,3175529.57847756,7.066,,27.68,0.16
2020-07-03,41.25,YELLOW,8,,,,,0.52,0.54,,,,0.030000000000000013,107.55,119.8555,0.01,7009040.0,0.0,1657620.0,3175529.57847756,7.066,,27.68,0.16
2020-07-04,41.25,YELLOW,8,,,,,0.52,0.54,,,,0.030000000000000013,107.55,119.8555,0.01,7009040.0,0.0,1657620.0,3175529.57847756,7.066,,27.68,0.16
2020-07-05,41.25,YELLOW,8,,,,,0.52,0.54,,,,0.030000000000000013,107.55,119.8555,0.01,7009040.0,0.0,1657620.0,3175529.57847756,7.066,,27.68,0.16
2020-07-06,41.25,YELLOW,8,,,,,0.53,0.54,,,,0.04999999999999999,107.5,119.2852,0.01,7009040.0,0.0,1657620.0,3175529.57847756,7.0159,,27.94,0.13
2020-07-07,53.75,YELLOW,8,,,,,0.49,0.5,,,,0.04999999999999999,107.53,119.5717,0.01,7009040.0,0.003,1657620.0,3175529.57847756,7.0127,,29.43,0.12
2020-07-08,41.25,YELLOW,8,,,,,0.51,0.52,,,,0.04999999999999999,107.39,119.5525,0.01,6920716.0,0.001,1653098.0,3175529.57847756,7.0041,,28.08,0.12
2020-07-09,53.75,YELLOW,8,,,,,0.46,0.49,,,,0.03,107.27,119.5129,0.01,6920716.0,0.0,1653098.0,3175529.57847756,6.9923,,29.26,0.14
2020-07-10,53.75,YELLOW,8,,,,,0.49,0.52,,,,0.03,106.77,119.3509,0.01,6920716.0,0.0,1653098.0,3175529.57847756,6.999,,27.29,0.14
2020-07-11,53.75,YELLOW,8,,,,,0.49,0.52,,,,0.03,106.77,119.3509,0.01,6920716.0,0.0,1653098.0,3175529.57847756,6.999,,27.29,0.14
2020-07-12,41.25,YELLOW,10,,,,,0.49,0.52,,,,0.03,106.77,119.3509,,6920716.0,0.0,1653098.0,,6.999,,27.29,0.14
2020-07-13,48.75,YELLOW,10,,,,,0.48,0.5,,,,0.04000000000000001,107.22,119.1891,,6920716.0,0.001,1653098.0,,6.9959,,32.19,0.14
2020-07-14,41.25,YELLOW,10,,,,,0.49,0.48,,,,0.039999999999999994,107.2,119.3901,,6920716.0,0.001,1653098.0,,7.006,,29.52,0.12
2020-07-15,41.25,YELLOW,10,,,,,0.48,0.48,,,,0.03,106.92,119.0331,,6958604.0,0.001,1655320.0,,6.9885,,27.76,0.11
2020-07-16,41.25,YELLOW,10,,,,,0.46,0.51,,,,-0.009999999999999995,107.05,118.9275,,6958604.0,0.001,1655320.0,,6.9881,,28.0,0.16
2020-07-17,28.75,YELLOW,10,,,,,0.5,0.53,,,,-0.009999999999999995,107.06,119.124,,6958604.0,0.0,1655320.0,,6.9912,,25.68,0.16
2020-07-18,28.75,YELLOW,10,,,,,0.5,0.53,,,,-0.009999999999999995,107.06,119.124,,6958604.0,0.0,1655320.0,,6.9912,,25.68,0.16
2020-07-19,28.75,YELLOW,10,,,,,0.5,0.53,,,,-0.009999999999999995,107.06,119.124,,6958604.0,0.0,1655320.0,,6.9912,,25.68,0.16
2020-07-20,41.25,YELLOW,10,,,,,0.46,0.49,,,,0.010000000000000009,107.21,119.0483,,6958604.0,0.003,1655320.0,,6.9829,,24.46,0.13
2020-07-21,41.25,YELLOW,10,,,,,0.47,0.48,,,,0.020000000000000004,106.82,118.4042,,6958604.0,0.0,1655320.0,,6.98,,24.84,0.13
2020-07-22,41.25,YELLOW,10,,,,,0.46,0.47,,,,0.03,107.18,118.1337,,6964755.0,0.0,1804944.0,,6.9988,,24.32,0.13
2020-07-23,41.25,YELLOW,10,,,,,0.43,0.47,,,,0.01999999999999999,106.83,118.0613,,6964755.0,0.0,1804944.0,,7.0034,,26.08,0.12
2020-07-24,41.25,YELLOW,10,,,,,0.45,0.48,,,,0.009999999999999995,105.79,118.1329,,6964755.0,0.0,1804944.0,,7.0168,,25.84,0.14
2020-07-25,41.25,YELLOW,10,,,,,0.45,0.48,,,,0.009999999999999995,105.79,118.1329,,6964755.0,0.0,1804944.0,,7.0168,,25.84,0.14
2020-07-26,41.25,YELLOW,10,,,,,0.45,0.48,,,,0.009999999999999995,105.79,118.1329,,6964755.0,0.0,1804944.0,,7.0168,,25.84,0.14
2020-07-27,41.25,YELLOW,10,,,,,0.47,0.51,,,,0.009999999999999995,105.29,117.3869,,6964755.0,0.0,1804944.0,,6.995,,24.74,0.16
2020-07-28,41.25,YELLOW,10,,,,,0.45,0.48,,,,0.009999999999999995,105.03,117.3189,,6964755.0,0.0,1804944.0,,6.9998,,25.44,0.16
2020-07-29,41.25,YELLOW,10,,,,,0.46,0.47,,,,0.020000000000000004,105.06,117.2126,,6949032.0,0.001,1816687.0,,7.0014,,24.1,0.15
2020-07-30,41.25,YELLOW,10,,,,,0.44,0.46,,,,-0.010000000000000009,105.05,117.4008,,6949032.0,0.307,1816687.0,,7.008,,24.76,0.16
2020-07-31,41.25,YELLOW,10,,,,,0.44,0.46,,,,-0.010000000000000009,105.78,117.2082,,6949032.0,0.15,1816687.0,,6.9744,,24.46,0.16
2020-08-01,53.75,YELLOW,8,,,,,0.44,0.46,,,,-0.010000000000000009,105.78,117.2082,0.045,6949032.0,0.15,1816687.0,3185741.04735763,6.9744,,24.46,0.16
2020-08-02,53.75,YELLOW,8,,,,,0.44,0.46,,,,-0.010000000000000009,105.78,117.2082,0.045,6949032.0,0.15,1816687.0,3185741.04735763,6.9744,,24.46,0.16
2020-08-03,53.75,YELLOW,8,,,,,0.45,0.46,,,,0.0,106.11,117.8074,0.045,6949032.0,0.0,1816687.0,3185741.04735763,6.9799,,24.28,0.15
2020-08-04,53.75,YELLOW,8,,,,,0.41,0.43,,,,0.0,105.87,117.7833,0.045,6949032.0,0.005,1816687.0,3185741.04735763,6.972,,23.76,0.16
2020-08-05,53.75,YELLOW,8,,,,,0.44,0.45,,,,0.010000000000000009,105.44,116.8736,0.045,6945237.0,0.0,1745228.0,3185741.04735763,6.9353,,22.99,0.14
2020-08-06,53.75,YELLOW,8,,,,,0.44,0.45,,,,0.010000000000000009,105.52,117.0422,0.045,6945237.0,0.0,1745228.0,3185741.04735763,6.952,,22.65,0.14
2020-08-07,53.75,YELLOW,8,,,,,0.44,0.47,,,,0.010000000000000009,105.92,117.6239,0.045,6945237.0,0.0,1745228.0,3185741.04735763,6.967,,22.21,0.15
2020-08-08,53.75,YELLOW,8,,,,,0.44,0.47,,,,0.010000000000000009,105.92,117.6239,0.045,6945237.0,0.0,1745228.0,3185741.04735763,6.967,,22.21,0.15
2020-08-09,53.75,YELLOW,8,,,,,0.44,0.47,,,,0.010000000000000009,105.92,117.6239,0.045,6945237.0,0.0,1745228.0,3185741.04735763,6.967,,22.21,0.15
2020-08-10,53.75,YELLOW,8,,,,,0.45,0.48,,,,0.020000000000000004,105.85,117.5821,0.045,6945237.0,0.008,1745228.0,3185741.04735763,6.9611,,22.13,0.15
2020-08-11,53.75,YELLOW,8,,,,,0.48,0.53,,,,0.009999999999999995,106.56,117.3781,0.045,6945237.0,0.0,1745228.0,3185741.04735763,6.9451,,24.03,0.14
2020-08-12,28.75,YELLOW,10,,,,,0.53,0.58,,,,0.020000000000000004,106.85,117.2559,,6957277.0,0.103,1669733.0,,6.9363,,22.28,0.15
2020-08-13,28.75,YELLOW,10,,,,,0.55,0.61,,,,0.010000000000000009,106.89,117.1193,,6957277.0,0.126,1669733.0,,6.944,,22.13,0.18
2020-08-14,28.75,YELLOW,10,,,,,0.57,0.61,,,,0.010000000000000009,106.49,116.9395,,6957277.0,0.001,1669733.0,,6.9501,,22.05,0.17
2020-08-15,28.75,YELLOW,10,,,,,0.57,0.61,,,,0.010000000000000009,106.49,116.9395,,6957277.0,0.001,1669733.0,,6.9501,,22.05,0.17
2020-08-16,28.75,YELLOW,10,,,,,0.57,0.61,,,,0.010000000000000009,106.49,116.9395,,6957277.0,0.001,1669733.0,,6.9501,,22.05,0.17
2020-08-17,28.75,YELLOW,10,,,,,0.55,0.59,,,,0.0,105.97,116.749,,6957277.0,0.054,1669733.0,,6.9318,,21.35,0.17
2020-08-18,28.75,YELLOW,10,,,,,0.53,0.58,,,,0.0,105.41,116.5593,,6957277.0,0.002,1669733.0,,6.9215,,21.51,0.16
2020-08-19,28.75,YELLOW,10,,,,,0.54,0.57,,,,0.020000000000000004,105.71,116.567,,7010637.0,0.112,1643505.0,,6.9192,,22.54,0.14
2020-08-20,28.75,YELLOW,10,,,,,0.52,0.54,,,,0.039999999999999994,105.81,116.8126,,7010637.0,0.15,1643505.0,,6.9143,,22.72,0.15
2020-08-21,41.25,YELLOW,10,,,,,0.48,0.54,,,,0.03,105.88,117.0572,,7010637.0,0.0,1643505.0,,6.9179,,22.54,0.15
2020-08-22,41.25,YELLOW,10,,,,,0.48,0.54,,,,0.03,105.88,117.0572,,7010637.0,0.0,1643505.0,,6.9179,,22.54,0.15
2020-08-23,41.25,YELLOW,10,,,,,0.48,0.54,,,,0.03,105.88,117.0572,,7010637.0,0.0,1643505.0,,6.9179,,22.54,0.15
2020-08-24,28.75,YELLOW,10,,,,,0.51,0.53,,,,0.039999999999999994,105.9,116.912,,7010637.0,0.0,1643505.0,,6.918,,22.37,0.11
2020-08-25,28.75,YELLOW,10,,,,,0.54,0.58,,,,0.03,106.4,116.8206,,7010637.0,0.012,1643505.0,,6.9116,,22.03,0.14
2020-08-26,28.75,YELLOW,10,,,,,0.53,0.58,,,,0.039999999999999994,106.13,116.6243,,6990418.0,0.009,1622690.0,,6.8855,,23.27,0.15
2020-08-27,28.75,YELLOW,10,,,,,0.58,0.63,,,,0.039999999999999994,106.42,116.649,,6990418.0,0.002,1622690.0,,6.8925,,24.47,0.14
2020-08-28,28.75,YELLOW,10,,,,,0.6,0.64,,,,0.03,105.3,115.9374,,6990418.0,0.0,1622690.0,,6.8647,,22.96,0.14
2020-08-29,28.75,YELLOW,10,,,,,0.6,0.64,,,,0.03,105.3,115.9374,,6990418.0,0.0,1622690.0,,6.8647,,22.96,0.14
2020-08-30,28.75,YELLOW,10,,,,,0.6,0.64,,,,0.03,105.3,115.9374,,6990418.0,0.0,1622690.0,,6.8647,,22.96,0.14
2020-08-31,28.75,YELLOW,10,,,,,0.58,0.61,,,,0.020000000000000004,105.84,115.7586,,6990418.0,0.011,1622690.0,,6.8474,,26.41,0.14
2020-09-01,41.25,YELLOW,8,,,,,0.55,0.56,,,,0.03,106.0,115.5687,0.015,6990418.0,0.008,1622690.0,3163405.472311603,6.8272,,26.12,0.13
2020-09-02,41.25,YELLOW,8,,,,,0.52,0.54,,,,0.03,106.15,116.0304,0.015,7017492.0,0.014,1639159.0,3163405.472311603,6.8375,,26.57,0.13
2020-09-03,48.75,YELLOW,8,,,,,0.5,0.52,,,,0.009999999999999995,106.14,116.0685,0.015,7017492.0,0.0,1639159.0,3163405.472311603,6.8474,,33.6,0.14
2020-09-04,48.75,YELLOW,8,,,,,0.58,0.61,,,,0.020000000000000004,106.34,116.0347,0.015,7017492.0,0.0,1639159.0,3163405.472311603,6.8409,,30.75,0.14
2020-09-05,48.75,YELLOW,8,,,,,0.58,0.61,,,,0.020000000000000004,106.34,116.0347,0.015,7017492.0,0.0,1639159.0,3163405.472311603,6.8409,,30.75,0.14
2020-09-06,48.75,YELLOW,8,,,,,0.58,0.61,,,,0.020000000000000004,106.34,116.0347,0.015,7017492.0,0.0,1639159.0,3163405.472311603,6.8409,,30.75,0.14
2020-09-07,48.75,YELLOW,8,,,,,0.58,0.61,,,,0.020000000000000004,106.34,116.0347,0.015,7017492.0,0.0,1639159.0,3163405.472311603,6.8409,,30.75,0.14
2020-09-08,48.75,YELLOW,8,,,,,0.55,0.56,,,,0.04000000000000001,105.97,116.4618,0.015,7017492.0,0.0,1639159.0,3163405.472311603,6.8435,,31.46,0.12
2020-09-09,41.25,YELLOW,8,,,,,0.57,0.59,,,,0.03,106.23,116.1291,0.015,7010614.0,0.001,1611083.0,3163405.472311603,6.8308,,28.81,0.13
