date,score,level,missing_count,vix,vix_term_structure,vvix,skew,yield_curve_10y2y,yield_curve_10y3m,hy_oas,ig_oas,sofr_iorb,fra_ois,usdjpy,dxy_broad,jp_10y,walcl,on_rrp,tga,china_fx_reserves,usdcny,china_10y,vix_fred,ted_spread
2009-01-04,53.75,YELLOW,10,,,,,1.58,2.38,,,,,91.12,98.6008,1.272,2239457.0,,114229.0,1916573.564592795,6.8225,,39.19,1.33
2009-01-05,53.75,YELLOW,10,,,,,1.71,2.35,,,,,93.2,98.9195,1.272,2239457.0,,114229.0,1916573.564592795,6.83,,39.08,1.28
2009-01-06,53.75,YELLOW,10,,,,,1.71,2.37,,,,,94.2,98.7871,1.272,2239457.0,,114229.0,1916573.564592795,6.836,,38.56,1.27
2009-01-07,53.75,YELLOW,10,,,,,1.7,2.41,,,,,92.7,98.089,1.272,2121439.0,,66137.0,1916573.564592795,6.833,,43.39,1.29
2009-01-08,53.75,YELLOW,10,,,,,1.64,2.38,,,,,91.15,98.3223,1.272,2121439.0,,66137.0,1916573.564592795,6.8342,,42.56,1.26
2009-01-09,53.75,YELLOW,10,,,,,1.68,2.36,,,,,90.25,98.8752,1.272,2121439.0,,66137.0,1916573.564592795,6.835,,42.82,1.19
2009-01-10,53.75,YELLOW,10,,,,,1.68,2.36,,,,,90.25,98.8752,1.272,2121439.0,,66137.0,1916573.564592795,6.835,,42.82,1.19
2009-01-11,53.75,YELLOW,10,,,,,1.68,2.36,,,,,90.25,98.8752,1.272,2121439.0,,66137.0,1916573.564592795,6.835,,42.82,1.19
2009-01-12,32.5,YELLOW,12,,,,,1.6,2.22,,,,,88.92,99.6022,,2121439.0,,66137.0,,6.8362,,45.84,1.04
2009-01-13,23.75,GREEN,12,,,,,1.57,2.22,,,,,89.65,100.3597,,2121439.0,,66137.0,,6.8341,,43.27,0.98
2009-01-14,23.75,GREEN,12,,,,,1.51,2.12,,,,,89.28,100.7546,,2049714.0,,36826.0,,6.8347,,49.14,0.96
2009-01-15,23.75,GREEN,12,,,,,1.5,2.12,,,,,89.59,101.4653,,2049714.0,,36826.0,,6.8363,,51.0,0.98
2009-01-16,32.5,YELLOW,12,,,,,1.63,2.24,,,,,90.29,100.711,,2049714.0,,36826.0,,6.8369,,46.11,1.02
2009-01-17,32.5,YELLOW,12,,,,,1.63,2.24,,,,,90.29,100.711,,2049714.0,,36826.0,,6.8369,,46.11,1.02
2009-01-18,32.5,YELLOW,12,,,,,1.63,2.24,,,,,90.29,100.711,,2049714.0,,36826.0,,6.8369,,46.11,1.02
2009-01-19,32.5,YELLOW,12,,,,,1.63,2.24,,,,,90.29,100.711,,2049714.0,,36826.0,,6.8369,,46.11,1.02
2009-01-20,23.75,GREEN,12,,,,,1.67,2.27,,,,,90.19,100.711,,2049714.0,,36826.0,,6.8403,,56.65,0.99
2009-01-21,32.5,YELLOW,12,,,,,1.78,2.45,,,,,87.8,102.1007,,2037112.0,,35510.0,,6.8392,,46.42,1.01
2009-01-22,32.5,YELLOW,12,,,,,1.87,2.52,,,,,88.64,101.8432,,2037112.0,,35510.0,,6.837,,47.29,1.06
2009-01-23,32.5,YELLOW,12,,,,,1.82,2.54,,,,,88.72,102.1096,,2037112.0,,35510.0,,6.8392,,47.27,1.06
2009-01-24,32.5,YELLOW,12,,,,,1.82,2.54,,,,,88.72,102.1096,,2037112.0,,35510.0,,6.8392,,47.27,1.06
2009-01-25,32.5,YELLOW,12,,,,,1.82,2.54,,,,,88.72,102.1096,,2037112.0,,35510.0,,6.8392,,47.27,1.06
2009-01-26,32.5,YELLOW,12,,,,,1.85,2.56,,,,,89.25,100.9764,,2037112.0,,35510.0,,6.8392,,45.69,1.03
2009-01-27,32.5,YELLOW,12,,,,,1.72,2.46,,,,,88.99,101.1702,,2037112.0,,35510.0,,6.8392,,42.25,1.05
2009-01-28,23.75,GREEN,12,,,,,1.82,2.52,,,,,88.87,100.5461,,1927082.0,,55539.0,,6.8392,,39.66,0.98
2009-01-29,23.75,GREEN,12,,,,,1.92,2.64,,,,,89.77,101.3398,,1927082.0,,55539.0,,6.8392,,42.63,0.94
2009-01-30,23.75,GREEN,12,,,,,1.93,2.63,,,,,89.83,102.1169,,1927082.0,,55539.0,,6.8392,,44.84,0.94
2009-01-31,23.75,GREEN,12,,,,,1.93,2.63,,,,,89.83,102.1169,,1927082.0,,55539.0,,6.8392,,44.84,0.94
2009-02-01,45.0,YELLOW,10,,,,,1.93,2.63,,,,,89.83,102.1169,1.277,1927082.0,,55539.0,1915104.66791197,6.8392,,44.84,0.94
2009-02-02,45.0,YELLOW,10,,,,,1.87,2.49,,,,,89.86,102.5067,1.277,1927082.0,,55539.0,1915104.66791197,6.847,,45.52,0.96
2009-02-03,45.0,YELLOW,10,,,,,1.93,2.57,,,,,89.09,101.8506,1.277,1927082.0,,55539.0,1915104.66791197,6.8399,,43.06,0.91
2009-02-04,45.0,YELLOW,10,,,,,1.97,2.65,,,,,89.53,101.9056,1.277,1851437.0,,41917.0,1915104.66791197,6.8335,,43.85,0.94
2009-02-05,45.0,YELLOW,10,,,,,1.97,2.66,,,,,91.01,101.9517,1.277,1851437.0,,41917.0,1915104.66791197,6.8355,,43.73,0.95
2009-02-06,45.0,YELLOW,10,,,,,2.06,2.77,,,,,91.95,101.7455,1.277,1851437.0,,41917.0,1915104.66791197,6.8338,,43.37,0.96
2009-02-07,45.0,YELLOW,10,,,,,2.06,2.77,,,,,91.95,101.7455,1.277,1851437.0,,41917.0,1915104.66791197,6.8338,,43.37,0.96
2009-02-08,45.0,YELLOW,10,,,,,2.06,2.77,,,,,91.95,101.7455,1.277,1851437.0,,41917.0,1915104.66791197,6.8338,,43.37,0.96
2009-02-09,45.0,YELLOW,10,,,,,2.02,2.75,,,,,91.47,100.9637,1.277,1851437.0,,41917.0,1915104.66791197,6.8392,,43.64,0.91
2009-02-10,45.0,YELLOW,10,,,,,1.98,2.59,,,,,90.65,101.7094,1.277,1851437.0,,41917.0,1915104.66791197,6.8241,,46.67,0.91
2009-02-11,45.0,YELLOW,10,,,,,1.85,2.48,,,,,90.66,102.24,1.277,1843400.0,,36506.0,1915104.66791197,6.8332,,44.53,0.93
2009-02-12,23.75,GREEN,12,,,,,1.86,2.46,,,,,90.55,102.598,,1843400.0,,36506.0,,6.8345,,41.25,0.94
2009-02-13,23.75,GREEN,12,,,,,1.92,2.6,,,,,91.84,102.2958,,1843400.0,,36506.0,,6.8392,,42.93,0.95
2009-02-14,23.75,GREEN,12,,,,,1.92,2.6,,,,,91.84,102.2958,,1843400.0,,36506.0,,6.8392,,42.93,0.95
2009-02-15,23.75,GREEN,12,,,,,1.92,2.6,,,,,91.84,102.2958,,1843400.0,,36506.0,,6.8392,,42.93,0.95
2009-02-16,23.75,GREEN,12,,,,,1.92,2.6,,,,,91.84,102.2958,,1843400.0,,36506.0,,6.8392,,42.93,0.95
2009-02-17,23.75,GREEN,12,,,,,1.77,2.32,,,,,92.17,103.7625,,1843400.0,,36506.0,,6.8355,,48.66,0.93
2009-02-18,23.75,GREEN,12,,,,,1.77,2.43,,,,,93.81,104.0385,,1915562.0,,31082.0,,6.8378,,48.46,0.94
2009-02-19,23.75,GREEN,12,,,,,1.84,2.55,,,,,94.09,103.7656,,1915562.0,,31082.0,,6.8348,,47.08,0.95
2009-02-20,23.75,GREEN,12,,,,,1.82,2.51,,,,,93.87,104.0244,,1915562.0,,31082.0,,6.8367,,49.3,0.98
2009-02-21,23.75,GREEN,12,,,,,1.82,2.51,,,,,93.87,104.0244,,1915562.0,,31082.0,,6.8367,,49.3,0.98
2009-02-22,23.75,GREEN,12,,,,,1.82,2.51,,,,,93.87,104.0244,,1915562.0,,31082.0,,6.8367,,49.3,0.98
2009-02-23,23.75,GREEN,12,,,,,1.82,2.49,,,,,94.63,103.7416,,1915562.0,,31082.0,,6.8355,,52.62,0.95
2009-02-24,23.75,GREEN,12,,,,,1.77,2.48,,,,,96.6,103.9829,,1915562.0,,31082.0,,6.8368,,45.49,0.93
2009-02-25,23.75,GREEN,12,,,,,1.86,2.65,,,,,97.33,104.3086,,1916115.0,,35583.0,,6.8369,,44.67,0.96
2009-02-26,23.75,GREEN,12,,,,,1.9,2.71,,,,,98.55,104.1813,,1916115.0,,35583.0,,6.8361,,44.66,0.99
2009-02-27,23.75,GREEN,12,,,,,2.02,2.76,,,,,97.74,104.9284,,1916115.0,,35583.0,,6.8395,,46.35,1.0
2009-02-28,23.75,GREEN,12,,,,,2.02,2.76,,,,,97.74,104.9284,,1916115.0,,35583.0,,6.8395,,46.35,1.0
2009-03-01,45.0,YELLOW,10,,,,,2.02,2.76,,,,,97.74,104.9284,1.323,1916115.0,,35583.0,1956829.621509936,6.8395,,46.35,1.0
2009-03-02,45.0,YELLOW,10,,,,,2.02,2.63,,,,,97.17,105.9617,1.323,1916115.0,,35583.0,1956829.621509936,6.8438,,52.65,0.99
2009-03-03,45.0,YELLOW,10,,,,,2.02,2.66,,,,,98.16,106.0249,1.323,1916115.0,,35583.0,1956829.621509936,6.8413,,50.93,1.0
2009-03-04,53.75,YELLOW,10,,,,,2.04,2.75,,,,,99.34,105.4558,1.323,1901317.0,,52413.0,1956829.621509936,6.8432,,47.56,1.02
2009-03-05,53.75,YELLOW,10,,,,,1.93,2.63,,,,,98.32,105.8064,1.323,1901317.0,,52413.0,1956829.621509936,6.8406,,50.17,1.08
2009-03-06,53.75,YELLOW,10,,,,,1.92,2.62,,,,,97.88,105.3937,1.323,1901317.0,,52413.0,1956829.621509936,6.8395,,49.33,1.09
2009-03-07,53.75,YELLOW,10,,,,,1.92,2.62,,,,,97.88,105.3937,1.323,1901317.0,,52413.0,1956829.621509936,6.8395,,49.33,1.09
2009-03-08,53.75,YELLOW,10,,,,,1.92,2.62,,,,,97.88,105.3937,1.323,1901317.0,,52413.0,1956829.621509936,6.8395,,49.33,1.09
2009-03-09,53.75,YELLOW,10,,,,,1.93,2.66,,,,,98.87,106.0182,1.323,1901317.0,,52413.0,1956829.621509936,6.8398,,49.68,1.08
2009-03-10,53.75,YELLOW,10,,,,,1.98,2.75,,,,,98.39,105.1153,1.323,1901317.0,,52413.0,1956829.621509936,6.841,,44.37,1.09
2009-03-11,53.75,YELLOW,10,,,,,1.92,2.72,,,,,97.74,104.8499,1.323,1899514.0,,48896.0,1956829.621509936,6.8399,,43.61,1.1
2009-03-12,32.5,YELLOW,12,,,,,1.86,2.67,,,,,97.86,104.89,,1899514.0,,48896.0,,6.8383,,41.18,1.11
2009-03-13,32.5,YELLOW,12,,,,,1.91,2.69,,,,,98.04,104.1106,,1899514.0,,48896.0,,6.838,,42.36,1.13
2009-03-14,32.5,YELLOW,12,,,,,1.91,2.69,,,,,98.04,104.1106,,1899514.0,,48896.0,,6.838,,42.36,1.13
2009-03-15,32.5,YELLOW,12,,,,,1.91,2.69,,,,,98.04,104.1106,,1899514.0,,48896.0,,6.838,,42.36,1.13
2009-03-16,32.5,YELLOW,12,,,,,1.97,2.73,,,,,98.17,103.2005,,1899514.0,,48896.0,,6.8381,,43.74,1.07
2009-03-17,32.5,YELLOW,12,,,,,1.97,2.78,,,,,98.85,103.2305,,1899514.0,,48896.0,,6.8369,,40.8,1.06
2009-03-18,32.5,YELLOW,12,,,,,1.69,2.3,,,,,98.08,103.0005,,2066942.0,,72723.0,,6.8347,,40.06,1.08
2009-03-19,32.5,YELLOW,12,,,,,1.74,2.41,,,,,93.85,100.3951,,2066942.0,,72723.0,,6.824,,43.68,1.03
2009-03-20,32.5,YELLOW,12,,,,,1.76,2.43,,,,,96.18,101.0581,,2066942.0,,72723.0,,6.8277,,45.89,1.01
2009-03-21,32.5,YELLOW,12,,,,,1.76,2.43,,,,,96.18,101.0581,,2066942.0,,72723.0,,6.8277,,45.89,1.01
2009-03-22,32.5,YELLOW,12,,,,,1.76,2.43,,,,,96.18,101.0581,,2066942.0,,72723.0,,6.8277,,45.89,1.01
2009-03-23,23.75,GREEN,12,,,,,1.75,2.46,,,,,97.3,101.103,,2066942.0,,72723.0,,6.8335,,43.23,1.0
2009-03-24,32.5,YELLOW,12,,,,,1.75,2.47,,,,,97.86,101.0319,,2066942.0,,72723.0,,6.8294,,42.93,1.02
2009-03-25,32.5,YELLOW,12,,,,,1.85,2.62,,,,,97.7,100.9674,,2071556.0,,78083.0,,6.8304,,42.25,1.04
2009-03-26,32.5,YELLOW,12,,,,,1.86,2.61,,,,,98.47,101.097,,2071556.0,,78083.0,,6.832,,40.36,1.08
2009-03-27,32.5,YELLOW,12,,,,,1.88,2.64,,,,,97.99,101.8388,,2071556.0,,78083.0,,6.831,,41.04,1.09
2009-03-28,32.5,YELLOW,12,,,,,1.88,2.64,,,,,97.99,101.8388,,2071556.0,,78083.0,,6.831,,41.04,1.09
2009-03-29,32.5,YELLOW,12,,,,,1.88,2.64,,,,,97.99,101.8388,,2071556.0,,78083.0,,6.831,,41.04,1.09
2009-03-30,32.5,YELLOW,12,,,,,1.89,2.55,,,,,97.44,102.749,,2071556.0,,78083.0,,6.836,,45.54,1.03
2009-03-31,23.75,GREEN,12,,,,,1.9,2.5,,,,,99.15,102.3761,,2071556.0,,78083.0,,6.8329,,44.14,0.98
2009-04-01,45.0,YELLOW,10,,,,,1.85,2.46,,,,,98.93,102.1252,1.402,2078936.0,,47129.0,2011977.46006932,6.8339,,42.28,0.96
2009-04-02,45.0,YELLOW,10,,,,,1.89,2.55,,,,,99.48,100.8733,1.402,2078936.0,,47129.0,2011977.46006932,6.834,,42.04,0.95
2009-04-03,45.0,YELLOW,10,,,,,1.95,2.7,,,,,99.94,100.6429,1.402,2078936.0,,47129.0,2011977.46006932,6.8343,,39.7,0.95
2009-04-04,45.0,YELLOW,10,,,,,1.95,2.7,,,,,99.94,100.6429,1.402,2078936.0,,47129.0,2011977.46006932,6.8343,,39.7,0.95
2009-04-05,45.0,YELLOW,10,,,,,1.95,2.7,,,,,99.94,100.6429,1.402,2078936.0,,47129.0,2011977.46006932,6.8343,,39.7,0.95
2009-04-06,45.0,YELLOW,10,,,,,2.01,2.75,,,,,100.65,100.9428,1.402,2078936.0,,47129.0,2011977.46006932,6.8343,,40.93,0.96
2009-04-07,45.0,YELLOW,10,,,,,2.02,2.73,,,,,100.71,100.9808,1.402,2078936.0,,47129.0,2011977.46006932,6.8361,,40.39,0.95
2009-04-08,45.0,YELLOW,10,,,,,1.93,2.68,,,,,99.95,100.8948,1.402,2088573.0,,35981.0,2011977.46006932,6.835,,38.85,0.96
2009-04-09,45.0,YELLOW,10,,,,,2.0,2.78,,,,,100.43,100.7988,1.402,2088573.0,,35981.0,2011977.46006932,6.834,,36.53,0.95
2009-04-10,45.0,YELLOW,10,,,,,2.0,2.78,,,,,100.3,100.7597,1.402,2088573.0,,35981.0,2011977.46006932,6.8333,,36.53,0.95
2009-04-11,45.0,YELLOW,10,,,,,2.0,2.78,,,,,100.3,100.7597,1.402,2088573.0,,35981.0,2011977.46006932,6.8333,,36.53,0.95
2009-04-12,23.75,GREEN,12,,,,,2.0,2.78,,,,,100.3,100.7597,,2088573.0,,35981.0,,6.8333,,36.53,0.95
2009-04-13,23.75,GREEN,12,,,,,1.99,2.7,,,,,100.12,100.1369,,2088573.0,,35981.0,,6.8347,,37.81,0.95
2009-04-14,23.75,GREEN,12,,,,,1.94,2.63,,,,,99.08,99.9097,,2088573.0,,35981.0,,6.832,,37.67,0.95
2009-04-15,23.75,GREEN,12,,,,,1.96,2.67,,,,,99.37,100.1497,,2186498.0,,41866.0,,6.8321,,36.17,0.96
2009-04-16,23.75,GREEN,12,,,,,1.95,2.73,,,,,99.29,100.0517,,2186498.0,,41866.0,,6.8316,,35.79,0.98
2009-04-17,23.75,GREEN,12,,,,,1.99,2.84,,,,,99.21,100.5719,,2186498.0,,41866.0,,6.8325,,33.94,0.96
2009-04-18,23.75,GREEN,12,,,,,1.99,2.84,,,,,99.21,100.5719,,2186498.0,,41866.0,,6.8325,,33.94,0.96
2009-04-19,23.75,GREEN,12,,,,,1.99,2.84,,,,,99.21,100.5719,,2186498.0,,41866.0,,6.8325,,33.94,0.96
2009-04-20,23.75,GREEN,12,,,,,1.95,2.74,,,,,98.29,101.448,,2186498.0,,41866.0,,6.8331,,39.18,0.96
2009-04-21,23.75,GREEN,12,,,,,1.98,2.79,,,,,98.6,101.1794,,2186498.0,,41866.0,,6.8254,,37.14,0.95
2009-04-22,23.75,GREEN,12,,,,,1.98,2.84,,,,,98.14,101.1142,,2196812.0,,65720.0,,6.8296,,38.1,0.96
2009-04-23,23.75,GREEN,12,,,,,1.99,2.86,,,,,97.88,101.0065,,2196812.0,,65720.0,,6.8265,,37.15,0.99
2009-04-24,23.75,GREEN,12,,,,,2.04,2.93,,,,,97.08,100.0244,,2196812.0,,65720.0,,6.825,,36.82,0.97
2009-04-25,23.75,GREEN,12,,,,,2.04,2.93,,,,,97.08,100.0244,,2196812.0,,65720.0,,6.825,,36.82,0.97
2009-04-26,23.75,GREEN,12,,,,,2.04,2.93,,,,,97.08,100.0244,,2196812.0,,65720.0,,6.825,,36.82,0.97
2009-04-27,23.75,GREEN,12,,,,,2.05,2.82,,,,,96.57,100.7258,,2196812.0,,65720.0,,6.827,,38.32,0.92
2009-04-28,23.75,GREEN,12,,,,,2.1,2.92,,,,,96.49,101.3145,,2196812.0,,65720.0,,6.8266,,37.95,0.91
2009-04-29,23.75,GREEN,12,,,,,2.18,3.01,,,,,96.97,100.0009,,2066712.0,,84774.0,,6.8243,,36.08,0.92
2009-04-30,23.75,GREEN,12,,,,,2.25,3.02,,,,,98.76,100.1042,,2066712.0,,84774.0,,6.818,,36.5,0.88
2009-05-01,45.0,YELLOW,10,,,,,2.29,3.05,,,,,99.24,100.0057,1.481,2066712.0,,84774.0,2093082.505038902,6.818,,35.3,0.86
2009-05-02,45.0,YELLOW,10,,,,,2.29,3.05,,,,,99.24,100.0057,1.481,2066712.0,,84774.0,2093082.505038902,6.818,,35.3,0.86
2009-05-03,45.0,YELLOW,10,,,,,2.29,3.05,,,,,99.24,100.0057,1.481,2066712.0,,84774.0,2093082.505038902,6.818,,35.3,0.86
2009-05-04,45.0,YELLOW,10,,,,,2.25,3.0,,,,,99.12,99.134,1.481,2066712.0,,84774.0,2093082.505038902,6.8223,,34.53,0.86
2009-05-05,45.0,YELLOW,10,,,,,2.22,3.01,,,,,98.76,98.8529,1.481,2066712.0,,84774.0,2093082.505038902,6.8185,,33.36,0.8
2009-05-06,45.0,YELLOW,10,,,,,2.22,2.99,,,,,98.6,98.9044,1.481,2079758.0,,87083.0,2093082.505038902,6.8176,,32.45,0.78
2009-05-07,45.0,YELLOW,10,,,,,2.29,3.11,,,,,99.0,98.552,1.481,2079758.0,,87083.0,2093082.505038902,6.8215,,33.44,0.78
2009-05-08,45.0,YELLOW,10,,,,,2.29,3.1,,,,,99.01,98.1269,1.481,2079758.0,,87083.0,2093082.505038902,6.82,,32.05,0.76
2009-05-09,45.0,YELLOW,10,,,,,2.29,3.1,,,,,99.01,98.1269,1.481,2079758.0,,87083.0,2093082.505038902,6.82,,32.05,0.76
2009-05-10,45.0,YELLOW,10,,,,,2.29,3.1,,,,,99.01,98.1269,1.481,2079758.0,,87083.0,2093082.505038902,6.82,,32.05,0.76
2009-05-11,45.0,YELLOW,10,,,,,2.25,2.98,,,,,97.45,97.747,1.481,2079758.0,,87083.0,2093082.505038902,6.823,,32.87,0.73
2009-05-12,23.75,GREEN,12,,,,,2.27,2.98,,,,,96.59,97.8269,,2079758.0,,87083.0,,6.821,,31.8,0.72
2009-05-13,23.75,GREEN,12,,,,,2.22,2.94,,,,,95.75,98.0276,,2196351.0,,76059.0,,6.822,,33.65,0.71
2009-05-14,23.75,GREEN,12,,,,,2.23,2.94,,,,,95.62,98.1271,,2196351.0,,76059.0,,6.8248,,31.37,0.69
2009-05-15,23.75,GREEN,12,,,,,2.26,2.97,,,,,94.89,98.1063,,2196351.0,,76059.0,,6.8225,,33.12,0.66
2009-05-16,23.75,GREEN,12,,,,,2.26,2.97,,,,,94.89,98.1063,,2196351.0,,76059.0,,6.8225,,33.12,0.66
2009-05-17,23.75,GREEN,12,,,,,2.26,2.97,,,,,94.89,98.1063,,2196351.0,,76059.0,,6.8225,,33.12,0.66
2009-05-18,23.75,GREEN,12,,,,,2.29,3.03,,,,,96.05,97.9412,,2196351.0,,76059.0,,6.8265,,30.24,0.6
2009-05-19,16.25,GREEN,12,,,,,2.34,3.07,,,,,96.1,97.2827,,2196351.0,,76059.0,,6.8245,,28.8,0.57
2009-05-20,16.25,GREEN,12,,,,,2.32,3.01,,,,,95.16,96.5707,,2181632.0,,49838.0,,6.8248,,29.03,0.54
2009-05-21,15.0,GREEN,12,,,,,2.46,3.16,,,,,94.97,96.6039,,2181632.0,,49838.0,,6.8245,,31.35,0.47
2009-05-22,15.0,GREEN,12,,,,,2.53,3.27,,,,,94.45,95.8788,,2181632.0,,49838.0,,6.8227,,32.63,0.48
2009-05-23,15.0,GREEN,12,,,,,2.53,3.27,,,,,94.45,95.8788,,2181632.0,,49838.0,,6.8227,,32.63,0.48
2009-05-24,15.0,GREEN,12,,,,,2.53,3.27,,,,,94.45,95.8788,,2181632.0,,49838.0,,6.8227,,32.63,0.48
2009-05-25,15.0,GREEN,12,,,,,2.53,3.27,,,,,94.45,95.8788,,2181632.0,,49838.0,,6.8227,,32.63,0.48
2009-05-26,15.0,GREEN,12,,,,,2.54,3.32,,,,,94.81,95.988,,2181632.0,,49838.0,,6.8326,,30.62,0.48
2009-05-27,15.0,GREEN,12,,,,,2.75,3.54,,,,,95.01,95.9622,,2080115.0,,26692.0,,6.8272,,32.36,0.5
2009-05-28,23.75,GREEN,12,,,,,2.7,3.52,,,,,96.76,96.1313,,2080115.0,,26692.0,,6.8278,,31.67,0.52
2009-05-29,16.25,GREEN,12,,,,,2.55,3.33,,,,,95.55,95.268,,2080115.0,,26692.0,,6.8278,,28.92,0.52
2009-05-30,16.25,GREEN,12,,,,,2.55,3.33,,,,,95.55,95.268,,2080115.0,,26692.0,,6.8278,,28.92,0.52
2009-05-31,16.25,GREEN,12,,,,,2.55,3.33,,,,,95.55,95.268,,2080115.0,,26692.0,,6.8278,,28.92,0.52
2009-06-01,45.0,YELLOW,10,,,,,2.74,3.58,,,,,96.53,94.8107,1.363,2080115.0,,26692.0,2135201.111303932,6.8264,,30.04,0.52
2009-06-02,37.5,YELLOW,10,,,,,2.69,3.51,,,,,95.72,94.6556,1.363,2080115.0,,26692.0,2135201.111303932,6.8305,,29.63,0.51
2009-06-03,36.25,YELLOW,10,,,,,2.65,3.42,,,,,95.72,95.0751,1.363,2077695.0,,32573.0,2135201.111303932,6.829,,31.02,0.5
2009-06-04,36.25,YELLOW,10,,,,,2.76,3.58,,,,,96.37,95.2922,1.363,2077695.0,,32573.0,2135201.111303932,6.8331,,30.18,0.49
2009-06-05,28.75,YELLOW,10,,,,,2.52,3.64,,,,,98.18,96.0412,1.363,2077695.0,,32573.0,2135201.111303932,6.8329,,29.62,0.44
2009-06-06,28.75,YELLOW,10,,,,,2.52,3.64,,,,,98.18,96.0412,1.363,2077695.0,,32573.0,2135201.111303932,6.8329,,29.62,0.44
2009-06-07,28.75,YELLOW,10,,,,,2.52,3.64,,,,,98.18,96.0412,1.363,2077695.0,,32573.0,2135201.111303932,6.8329,,29.62,0.44
2009-06-08,28.75,YELLOW,10,,,,,2.49,3.72,,,,,98.56,96.6548,1.363,2077695.0,,32573.0,2135201.111303932,6.8371,,29.77,0.46
2009-06-09,28.75,YELLOW,10,,,,,2.53,3.67,,,,,97.6,95.9537,1.363,2077695.0,,32573.0,2135201.111303932,6.8353,,28.27,0.46
2009-06-10,28.75,YELLOW,10,,,,,2.6,3.8,,,,,98.13,96.1277,1.363,2052297.0,,31392.0,2135201.111303932,6.833,,28.46,0.46
2009-06-11,28.75,YELLOW,10,,,,,2.53,3.69,,,,,97.83,95.4993,1.363,2052297.0,,31392.0,2135201.111303932,6.8358,,28.11,0.44
2009-06-12,7.5,GREEN,12,,,,,2.51,3.62,,,,,98.17,95.836,,2052297.0,,31392.0,,6.8352,,28.15,0.44
2009-06-13,7.5,GREEN,12,,,,,2.51,3.62,,,,,98.17,95.836,,2052297.0,,31392.0,,6.8352,,28.15,0.44
2009-06-14,7.5,GREEN,12,,,,,2.51,3.62,,,,,98.17,95.836,,2052297.0,,31392.0,,6.8352,,28.15,0.44
2009-06-15,15.0,GREEN,12,,,,,2.5,3.59,,,,,98.03,96.7519,,2052297.0,,31392.0,,6.8361,,30.81,0.44
2009-06-16,15.0,GREEN,12,,,,,2.44,3.5,,,,,96.26,96.2616,,2052297.0,,31392.0,,6.8338,,32.68,0.44
2009-06-17,15.0,GREEN,12,,,,,2.49,3.51,,,,,95.65,96.64,,2072527.0,,42257.0,,6.8364,,31.54,0.44
2009-06-18,15.0,GREEN,12,,,,,2.58,3.68,,,,,96.36,96.1482,,2072527.0,,42257.0,,6.8344,,30.03,0.43
2009-06-19,7.5,GREEN,12,,,,,2.54,3.6,,,,,96.15,96.0325,,2072527.0,,42257.0,,6.836,,27.99,0.43
2009-06-20,7.5,GREEN,12,,,,,2.54,3.6,,,,,96.15,96.0325,,2072527.0,,42257.0,,6.836,,27.99,0.43
2009-06-21,7.5,GREEN,12,,,,,2.54,3.6,,,,,96.15,96.0325,,2072527.0,,42257.0,,6.836,,27.99,0.43
2009-06-22,15.0,GREEN,12,,,,,2.55,3.52,,,,,95.9,96.8818,,2072527.0,,42257.0,,6.834,,31.17,0.41
2009-06-23,15.0,GREEN,12,,,,,2.51,3.45,,,,,95.32,96.5196,,2072527.0,,42257.0,,6.8346,,30.58,0.41
2009-06-24,7.5,GREEN,12,,,,,2.53,3.53,,,,,95.38,96.2369,,2025571.0,,118671.0,,6.8307,,29.05,0.41
2009-06-25,7.5,GREEN,12,,,,,2.43,3.37,,,,,96.21,96.7072,,2025571.0,,118671.0,,6.8344,,26.36,0.42
2009-06-26,7.5,GREEN,12,,,,,2.42,3.32,,,,,95.19,96.1935,,2025571.0,,118671.0,,6.833,,25.93,0.41
2009-06-27,7.5,GREEN,12,,,,,2.42,3.32,,,,,95.19,96.1935,,2025571.0,,118671.0,,6.833,,25.93,0.41
2009-06-28,7.5,GREEN,12,,,,,2.42,3.32,,,,,95.19,96.1935,,2025571.0,,118671.0,,6.833,,25.93,0.41
2009-06-29,7.5,GREEN,12,,,,,2.4,3.31,,,,,95.84,96.242,,2025571.0,,118671.0,,6.8334,,25.35,0.4
2009-06-30,7.5,GREEN,12,,,,,2.42,3.34,,,,,96.42,96.3761,,2025571.0,,118671.0,,6.8302,,26.35,0.4
